27729374,LPIN1 promotes epithelial cell transformation and mammary tumourigenesis via enhancing insulin receptor substrate 1 stability,"Abstract:LPIN1 is a protein that exhibits dual functions as a phosphatidic acid phosphatase enzyme in regulation of triglyceride and glycerophospholipid metabolism and a transcriptional coregulator. Through unknown tumour-promoting mechanism, LPIN1 frequently observed in various human cancer cell lines controls main cellular processes involved in cancer progression. Here, we demonstrate that LPIN1 enhances the tumour-promoting function of insulin receptor substrate 1 (IRS1) by controlling IRS1 stability. LPIN1 interacts with IRS1 in an insulin growth factor-1-dependent signalling pathway and inhibits its serine phosphorylation, and thereby eliminating ubiquitin-dependent degradation of IRS1 via proteasomal and lysosomal pathways. Consequently, LPIN1 overexpression increases IRS1 abundance and enhances IRS1's ability to induce epithelial cell proliferation and mammary tumourigenesis. By contrast, depletion or inhibition of LPIN1 in breast cancer cells leads to a decreased IRS1 level, which subsequently inhibits the RAF1-mediated signalling pathway and AP-1 activity. In the syngeneic 4T1 breast cancer model, LPIN1 overexpression increased tumour development, whereas inhibition of LPIN1 and IRS1 suppressed it. Consistent with these observations, LPIN1 levels were positively correlated with IRS1 expression in human breast cancer. Thus, our results indicate a mechanism by which IRS1 expression is increased in breast cancer, and LPIN1 may be a promising drug target for anticancer therapy."
30986988,Genetic Effects of LPIN1 Polymorphisms on Milk Production Traits in Dairy Cattle,"Abstract:Our initial RNA sequencing work identified that lipin 1 (LPIN1) was differentially expressed during dry period, early lactation, and peak of lactation in dairy cows, and it was enriched into the fat metabolic Gene Ontology (GO) terms and pathways, thus we considered LPIN1 as the candidate gene for milk production traits. In this study, we detected the polymorphisms of LPIN1 and verified their genetic effects on milk yield and composition in a Chinese Holstein cow population. We found seven SNPs by re-sequencing the entire coding region and partial flanking region of LPIN1, including one in 5' flanking region, four in exons, and two in 3' flanking region. Of these, four SNPs, c.637T > C, c.708A > G, c.1521C > T, and c.1555A > C, in the exons were predicted to result in the amino acid replacements. With the Haploview 4.2, we found that seven SNPs in LPIN1 formed two haplotype blocks (D' = 0.98-1.00). Single-SNP association analyses showed that SNPs were significantly associated with milk yield, fat yield, fat percentage, or protein yield in the first or second lactation (p = < 0.0001-0.0457), and only g.86049389C > T was strongly associated with protein percentage in both lactations (p = 0.0144 and 0.0237). The haplotype-based association analyses showed that the two haplotype blocks were significantly associated with milk yield, fat yield, protein yield, or protein percentage (p = < 0.0001-0.0383). By quantitative real-time PCR (qRT-PCR), we found that LPIN1 had relatively high expression in mammary gland and liver tissues. Furthermore, we predicted three SNPs, c.637T > C, c.708A > G, and c.1521C > T, using SOPMA software, changing the LPIN1 protein structure that might be potential functional mutations. In summary, we demonstrated the significant genetic effects of LPIN1 on milk production traits, and the identified SNPs could serve as genetic markers for dairy breeding.              Keywords:                    SNP; dairy cows; genetic association; milk yield and composition."
20583302,LPIN1 gene mutations: a major cause of severe rhabdomyolysis in early childhood,"Abstract:Autosomal recessive LPIN1 mutations have been recently described as a novel cause of rhabdomyolysis in a few families. The purpose of the study was to evaluate the prevalence of LPIN1 mutations in patients exhibiting severe episodes of rhabdomyolysis in infancy. After exclusion of primary fatty acid oxidation disorders, LPIN1 coding sequence was determined in genomic DNA and cDNA. Among the 29 patients studied, 17 (59%) carried recessive nonsense or frameshift mutations, or a large scale intragenic deletion. In these 17 patients, episodes of rhabdomyolysis occurred at a mean age of 21 months. Secondary defect of mitochondrial fatty oxidation or respiratory chain was found in skeletal muscle of two patients. The intragenic deletion, c.2295-866_2410-30del, was identified in 8/17 patients (47%), all Caucasians, and occurred on the background of a common haplotype, suggesting a founder effect. This deleted human LPIN1 form was unable to complement Delta pah1 yeast for growth on glycerol, in contrast to normal LPIN1. Since more than 50% of our series harboured LPIN1 mutations, LPIN1 should be regarded as a major cause of severe myoglobinuria in early childhood. The high frequency of the intragenic LPIN1 deletion should provide a valuable criterion for fast diagnosis, prior to muscle biopsy."
33425901,miR-429-3p/ LPIN1 Axis Promotes Chicken Abdominal Fat Deposition via PPARγ Pathway,"Abstract:To explore the regulatory mechanism of abdominal fat deposition in broilers, 100-day-old Sanhuang chickens (n = 12) were divided into high-fat and low-fat groups, according to the abdominal fat ratio size. Total RNA isolated from the 12 abdominal fat tissues was used for miRNA and mRNA sequencing. Results of miRNA and mRNA sequencing revealed that miR-429-3p was highly expressed in high-fat chicken whereas LPIN1 expression was downregulated. Further, we determined that miR-429-3p promoted preadipocyte proliferation and differentiation, whereas LPIN1 exerted an opposite effect. Notably, we found that the miR-429-3p/LPIN1 axis facilitated PPARγ pathway activation, which is closely associated with the progression of adipogenesis. In conclusion, our results provide evidence that a novel miR-429-3p/LPIN1 axis is involved in the regulation of adipogenesis, which may have a guiding role in the improvement of breeding for abdominal fat traits in broiler chickens.              Keywords:                    PPARγ pathway abstract; RNA-Seq; miR-429-3p/LPIN1 axis; preadipocyte differentiation; preadipocyte proliferation."
30718857,Extracellular matrix mechanical cues regulate lipid metabolism through Lipin-1 and SREBP,"Abstract:Extracellular matrix (ECM) mechanical cues have powerful effects on cell proliferation, differentiation and death. Here, starting from an unbiased metabolomics approach, we identify synthesis of neutral lipids as a general response to mechanical signals delivered by cell-matrix adhesions. Extracellular physical cues reverberate on the mechanical properties of the Golgi apparatus and regulate the Lipin-1 phosphatidate phosphatase. Conditions of reduced actomyosin contractility lead to inhibition of Lipin-1, accumulation of SCAP/SREBP to the Golgi apparatus and activation of SREBP transcription factors, in turn driving lipid synthesis and accumulation. This occurs independently of YAP/TAZ, mTOR and AMPK, and in parallel to feedback control by sterols. Regulation of SREBP can be observed in a stiffened diseased tissue, and contributes to the pro-survival activity of ROCK inhibitors in pluripotent stem cells. We thus identify a general mechanism centered on Lipin-1 and SREBP that links the physical cell microenvironment to a key metabolic pathway."
36195520,Two tales of LPIN1 deficiency: from fatal rhabdomyolysis to favorable outcome of acute compartment syndrome,"Abstract:LPIN1 deficiency is an autosomal recessive disease caused by biallelic mutations in LPIN1, where impaired fatty acid metabolism leads to stress in skeletal muscle, resulting in severe rhabdomyolysis, often triggered by fever, exercise, fasting, and anesthesia. It is the second most common cause of severe, recurrent episodes of rhabdomyolysis in early childhood which can result in serious morbidity and mortality. To date, 71 patients have been published in 20 clinical studies in the form of case series. We describe two previously unreported cases, one with a novel LPIN1 mutation that resulted in mortality, and another, to the best of our knowledge, with the first reported compartment syndrome managed with a favorable outcome in this disorder. Recognition of the complications including ventricular arrythmias, acute renal failure and compartment syndrome on the severe end of the spectrum may change the outcome and prognosis of this devastating condition.              Keywords:                    Compartment syndrome; LPIN1 deficiency; Rhabdomyolysis."
32096176,MiRNA-584 suppresses the progression of ovarian cancer by negatively regulating LPIN1,"Abstract                        Objective:                    The aim of the study was to detect the expression level of microRNA-584 (miRNA-584) in ovarian cancer (OCa) and to elucidate its regulatory effect on OCa progression by regulating LPIN1.              Patients and methods:                    Expression levels of miRNA-584 and LPIN1 in 31 matched OCa tissues and paracancerous tissues were detected. The relationship of miRNA-584 level with clinical indicators and prognosis of OCa patients was analyzed. Influences of miRNA-584/LPIN1 regulatory loop on malignant phenotypes of OVCAR3 and PEO1 cells were assessed. In addition, the interaction between miRNA-584 and LPIN1 was confirmed by Dual-Luciferase reporter gene assay and rescue experiments.              Results:                    MiRNA-584 was lowly expressed in OCa tissues, while LPIN1 was highly expressed. OCa patients expressing a low level of miRNA-584 suffered from higher rates of lymphatic metastasis and distant metastasis, as well as worse survival. The overexpression of miRNA-584 in OVCAR3 cells attenuated proliferative and migratory abilities, while the knockdown of miRNA-584 in PEO1 cells yielded the opposite results. LPIN1 was verified to be the target binding to miRNA-584 and its level was negatively regulated by miRNA-584. The overexpression of LPIN1 accelerated OCa cells to proliferate and migrate. Importantly, LPIN1 was responsible for OCa progression regulated by miRNA-584.              Conclusions:                    MiRNA-584 is downregulated in OCa tissues and cell lines. MiRNA-584 level is correlated with lymphatic metastasis, distant metastasis, and poor prognosis in OCa patients. By negatively regulating LPIN1, miRNA-584 suppresses the malignant progression of OCa."
34078402,Identification of prognostic lipid droplet-associated genes in pancreatic cancer patients via bioinformatics analysis,"Abstract                        Background:                    Pancreatic cancer is the fourth leading cause of cancer deaths in the United States both in females and in males, and is projected to become the second deadliest cancer by 2030. The overall 5-year survival rate remains at around 10%. Cancer metabolism and specifically lipid metabolism plays an important role in pancreatic cancer progression and metastasis. Lipid droplets can not only store and transfer lipids, but also act as molecular messengers, and signaling factors. As lipid droplets are implicated in reprogramming tumor cell metabolism and in invasion and migration of pancreatic cancer cells, we aimed to identify lipid droplet-associated genes as prognostic markers in pancreatic cancer.              Methods:                    We performed a literature search on review articles related to lipid droplet-associated proteins. To select relevant lipid droplet-associated factors, bioinformatics analysis on the GEPIA platform (data are publicly available) was carried out for selected genes to identify differential expression in pancreatic cancer versus healthy pancreatic tissues. Differentially expressed genes were further analyzed regarding overall survival of pancreatic cancer patients.              Results:                    65 factors were identified as lipid droplet-associated factors. Bioinformatics analysis of 179 pancreatic cancer samples and 171 normal pancreatic tissue samples on the GEPIA platform identified 39 deferentially expressed genes in pancreatic cancer with 36 up-regulated genes (ACSL3, ACSL4, AGPAT2, BSCL2, CAV1, CAV2, CAVIN1, CES1, CIDEC, DGAT1, DGAT2, FAF2, G0S2, HILPDA, HSD17B11, ICE2, LDAH, LIPE, LPCAT1, LPCAT2, LPIN1, MGLL, NAPA, NCEH1, PCYT1A, PLIN2, PLIN3, RAB5A, RAB7A, RAB8A, RAB18, SNAP23, SQLE, VAPA, VCP, VMP1) and 3 down-regulated genes (FITM1, PLIN4, PLIN5). Among 39 differentially expressed factors, seven up-regulated genes (CAV2, CIDEC, HILPDA, HSD17B11, NCEH1, RAB5A, and SQLE) and two down-regulation genes (BSCL2 and FITM1) were significantly associated with overall survival of pancreatic cancer patients. Multivariate Cox regression analysis identified CAV2 as the only independent prognostic factor.              Conclusions:                    Through bioinformatics analysis, we identified nine prognostic relevant differentially expressed genes highlighting the role of lipid droplet-associated factors in pancreatic cancer.              Keywords:                    Bioinformatics; GEPIA; Lipid droplet-associated genes; Lipid metabolism; Pancreatic cancer."
34249899,Development and Validation of a Robust Ferroptosis-Related Prognostic Signature in Lung Adenocarcinoma,"Abstract                        Background:                    Lung adenocarcinoma (LUAD) is the most common subtype of non-small cell lung cancer. Ferroptosis is a newly recognized process of cell death, which is different from other forms of cell death in morphology, biochemistry, and genetics, and has played a vital role in cancer biology. This study aimed to identify a ferroptosis-related gene signature associated with LUAD prognosis.              Methods:                    Dataset TCGA-LUAD which came from the TCGA portal was taken as the training cohort. GSE72094 and GSE68465 from the GEO database were treated as validation cohorts. Two hundred fifty-nine ferroptosis-related genes were retrieved from the FerrDb database. In the training cohort, Kaplan-Meier and univariate Cox analyses were conducted for preliminary screening of ferroptosis-related genes with potential prognostic capacity. These genes then entered into the LASSO Cox regression model, constructing a gene signature. The latter was then evaluated in the training and validation cohorts via Kaplan-Meier, Cox, and ROC analyses. In addition, the correlations between risk score and autophagy were examined by Pearson correlation coefficient. The analyses of GSEA and immune infiltrating were performed for better studying the function annotation of the gene signature and the character of each kind of immune cells played in the tumor microenvironment.              Results:                    A 15-gene signature was found from the training cohort and validated by Kaplan-Meier and Cox regression analyses, revealing its independent prognosis value in LUAD. Moreover, the ROC analysis was conducted, confirming a strong predictive ability that this signature owned for LUAD prognosis. One hundred fifty-one of 222 (68.01%) autophagy-related genes were discovered significantly correlated with risk scores. Analyses of GSEA and immune infiltration exhibited in detail the specific pathways that associate with the 15-gene signature and identified the crucial roles of resting mast cells and resting dendritic cells owned in the prognosis of the 15-gene signature.              Conclusion:                    In this present study, a novel ferroptosis-related 15-gene signature (RELA, ACSL3, YWHAE, EIF2S1, CISD1, DDIT4, RRM2, PANX1, TLR4, ARNTL, LPIN1, HERPUD1, NCOA4, PEBP1, and GLS2) was built. It could accurately predict the prognosis of LUAD and was related to resting mast cells and resting dendritic cells, which provide potential for the personalized outcome prediction and the development of new therapies in LUAD population.              Keywords:                    biomarkers; ferroptosis; gene signature; lung adenocarcinoma; prognosis; risk score; tumor immunity."
32115342,A rare case of adult onset LPIN1 associated rhabdomyolysis,"Abstract:Pathogenic variants in LPIN1 are a recognised cause of severe and often fatal rhabdomyolysis in childhood. We present a rare case of adult onset recurrent rhabdomyolysis due to compound heterozygous variants in LPIN1. Despite first presenting with rhabdomyolysis in his twenties and having undergone extensive investigations, the patient did not receive a diagnosis until he was 46 years of age. DNA sequencing revealed a pathogenic deletion involving exon 18 of LPIN1 in conjunction with a c.2410G>A missense variant in exon 19. Whilst LPIN1 variants are a noteworthy cause of severe recurrent rhabdomyolysis in childhood, this is the first detailed description and only the second reported case of adult onset rhabdomyolysis. Variants in LPIN1 should be considered as a cause of recurrent severe rhabdomyolysis in adults when other more common causes have been excluded.              Keywords:                    Exercise; Fasting; LPIN1; Lipin-1; Myopathy; Rhabdomyolysis."
32522502,First presentation of LPIN1 acute rhabdomyolysis in adolescence and adulthood,"Abstract:LPIN1 mutations are a known common cause of autosomal recessive, recurrent and life-threatening acute rhabdomyolysis of childhood-onset. The first episode of rhabdomyolysis usually happens in nearly all cases before the age of 5 and death is observed in 1/3 of patients. Here we present two cases of acute rhabdomyolysis with a milder phenotype caused by LPIN1 mutation presenting in adolescence (11 years old) and adulthood (40 years old) after Parvovirus infection and metabolic stress, respectively. In our opinion, the mutation types, epigenetic factors, the environment exposition to triggers or the existence of proteins with a similar structure of LPIN1, may have a role in modulating the onset of rhabdomyolysis. LPIN1 should be included on a panel of genes analysed in the investigation of adult individuals with rhabdomyolysis. Metabolic and viral stressors should be included in the list of possible rhabdomyolysis precipitant.              Keywords:                    Adult; LPIN1; Next generation sequencing; Rhabdomyolysis."
21715287,A hypomorphic mutation in Lpin1 induces progressively improving neuropathy and lipodystrophy in the rat,"Abstract:The Lpin1 gene encodes the phosphatidate phosphatase (PAP1) enzyme Lipin 1, which plays a critical role in lipid metabolism. In this study we describe the identification and characterization of a rat model with a mutated Lpin1 gene (Lpin1(1Hubr)), generated by N-ethyl-N-nitrosourea mutagenesis. Lpin1(1Hubr) rats are characterized by hindlimb paralysis and mild lipodystrophy that are detectable from the second postnatal week. Sequencing of Lpin1 identified a point mutation in the 5'-end splice site of intron 18 resulting in mis-splicing, a reading frameshift, and a premature stop codon. As this mutation does not induce nonsense-mediated decay, it allows the production of a truncated Lipin 1 protein lacking PAP1 activity. Lpin1(1Hubr) rats developed hypomyelination and mild lipodystrophy rather than the pronounced demyelination and adipocyte defects characteristic of Lpin1(fld/fld) mice, which carry a null allele for Lpin1. Furthermore, biochemical, histological, and molecular analyses revealed that these lesions improve in older Lpin1(1Hubr) rats as compared with young Lpin1(1Hubr) rats and Lpin1(fld/fld) mice. We observed activation of compensatory biochemical pathways substituting for missing PAP1 activity that, in combination with a possible non-enzymatic Lipin 1 function residing outside of its PAP1 domain, may contribute to the less severe phenotypes observed in Lpin1(1Hubr) rats as compared with Lpin1(fld/fld) mice. Although we are cautious in making a direct parallel between the presented rodent model and human disease, our data may provide new insight into the pathogenicity of recently identified human LPIN1 mutations."
19543209,The associations of LPIN1 gene expression in adipose tissue with metabolic phenotypes in the Chinese population,"Abstract:The LPIN1 gene, encoding lipin-1 protein, plays critical roles in adipocyte differentiation and lipid metabolism. This study aimed to analyze the association of LPIN1 mRNA levels in human adipose tissue with metabolic phenotypes. We also examined the association of LPIN1 genetic variation with type 2 diabetes and related metabolic phenotypes in the Chinese population. The relative LPIN1 mRNA levels were measured in abdominal visceral (VAT) and subcutaneous adipose tissue (SAT) obtained from 102 nondiabetic Chinese females. Seven single-nucleotide polymorphisms (SNPs) spanning from the 5'-upstream region to the 3'-end of the LPIN1 gene were genotyped in 1,520 Chinese (760 type 2 diabetic cases and 760 controls). LPIN1 mRNA levels in VAT were negatively correlated with BMI (r = -0.21, P = 0.03), body fat percentage (r = -0.22, P = 0.02), plasma triglycerides levels (r = -0.21, P = 0.03), and plasma leptin levels (r = -0.63, P = 0.0002). LPIN1 mRNA levels were positively correlated with PPARG and ADIPOQ mRNA levels in both VAT and SAT. No single SNP of the LPIN1 gene was associated with type 2 diabetes in our population. One rare haplotype showed a significant association with type 2 diabetes (odds ratio (OR), 4.35; 95% confidence interval, 1.86-11.75; P = 4 x 10(-4)). No SNP or haplotype of the LPIN1 gene was associated with quantitative metabolic traits in the nondiabetic subjects. The results confirmed the association of LPIN1 gene expression in adipose tissue with lower adiposity and favorable metabolic profiles in the Chinese population. However, the LPIN1 gene seemed not to be a major susceptibility gene for type 2 diabetes or related metabolic phenotypes in the Chinese population."
23031312,Identification of the transcript isoforms and expression characteristics for chicken Lpin1,"Abstract:Lpin1 was a gene with important effects on controlling lipid/energy metabolism in humans and mice. However, little was known about chicken Lpin1 gene. In the present study, two transcript isoforms of chicken Lpin1 were identified. Lpin1-α was predicted encoding one 902 amino acid protein, whereas Lpin1-δ was predicted encoding one 918 amino acid protein with an insertion of 48-bp fragment from intron 12 of chicken Lpin1-α, and a conservative element was found to be located in intron 12 of chicken Lpin1-α genomic sequence. Ten variants were identified from chicken Lpin1-α coding sequence, and two missense mutations were predicted to affect the protein function of Lpin1. Reverse transcription PCR (RT-PCR) analysis revealed that chicken total Lpin1, Lpin1-α and Lpin1-δ were expressed in all analyzed tissues, and presented clear tissue expression differences. Real-time quantitative RT-PCR revealed that 30% energy restriction significantly elevated the total Lpin1 mRNA expression level in hepatic (P < 0.01) and adipose (P < 0.01) tissues of birds. Chicken total Lpin1 gene mRNA expression level presented a significantly inverse correlation with some traits including abdominal fat rate (P < 0.01), serum high-density lipoprotein (P < 0.05) and total cholesterol (P < 0.05), which would make a foundation for the further study on chicken Lpin1 gene function."
27722093,LPIN1 deficiency: A novel mutation associated with different phenotypes in the same family,No abstract available
36941958,Use of dexamethasone in acute rhabdomyolysis in LPIN1 deficiency,"Abstract                        Introduction:                    LPIN1 deficiency is an autosomal recessive form of early childhood recurrent severe rhabdomyolysis. Although not completely lucid yet, LPIN1 has been shown to modulate endosomal-related pro-inflammatory responses via peroxisome proliferator-activated receptor α (PPARα) and PPARγ coactivator 1α (PGC-1α). Treatment with anti-inflammatory agents such as dexamethasone has been proposed to improve the outcome.              Case:                    We report a male toddler with recurrent episodes of complicated rhabdomyolysis, requiring prolonged intensive care unit admissions. Whole exome sequencing revealed a common homozygous 1.7 kb intragenic deletion in LPIN1. Despite optimal metabolic cares, the patient presented with an extremely high CK level where he benefited from intravenous dexamethasone (0.6 mg/Kg/day) for a period of 6 days.              Results:                    Dexamethasone administration shortened the course of active rhabdomyolysis, intensive care admission and rehabilitation. It also prevented rhabdomyolysis-related complications such as kidney injury and compartment syndrome.              Conclusion:                    Our patient showed a favorable response to parenteral dexamethasone, in addition to hyperhydration with IV fluids, sufficient calorie intake, and restricted dietary fat. The improvement with corticosteroids suggests an uncontrolled inflammatory response as the pathophysiology of LPIN1 deficiency.              Keywords:                    Dexamethasone; Hereditary rhabdomyolysis; LPIN1."
23266642,Distinct tissue expression profiles of chicken Lpin1-α/β isoforms and the effect of the variation on muscle fiber traits,"Abstract:Here we cloned chicken Lpin1-β, conducted the temporal and spatial expression pattern analysis of chicken Lpin1 isoforms by real-time PCR, and studied the 5' flanking region variation and the potential effect. It was found that chicken Lpin1-α and Lpin1-β exhibited distinct tissue expression profiling, with prominent expression in the ovary and muscle tissues respectively. Chicken Lpin1 presented a tissue-specific temporal expression pattern in postnatal development (0-16 weeks). Energy restriction significantly elevated the mRNA level of total Lpin1 by increasing the expression of Lpin1-α and Lpin1-β in a nearly same magnitude. Eight variants/four haplotypes among six breeds were detected from the 5' flanking region of chicken Lpin1, one multiple-nucleotide length polymorphism (g.258M>N) was found and predicted causing the change of 31 transcription factor binding sites including MyoD et al. Both g.258M>N and g. 65C>T variants showed significant association with muscle fiber traits, which suggested one novel role of Lpin1 on muscle fiber development."
